Store,Dept,Date,WeeklySales
1,13,2013-07-12,39183.81081081081
1,14,2013-07-19,15099.108108108108
1,16,2013-07-26,7566.540540540541
1,17,2012-11-02,8174.027027027027
1,18,2012-11-09,2819.945945945946
1,19,2012-11-16,970.6486486486486
1,20,2012-11-23,4388.540540540541
1,21,2012-11-30,7210.27027027027
1,22,2012-12-07,7732.378378378378
1,23,2012-12-14,16263.756756756757
1,24,2012-12-21,4174.8378378378375
1,25,2012-12-28,6972.675675675676
1,26,2013-01-04,4225.513513513513
1,27,2013-01-11,1574.8918918918919
1,28,2013-01-18,662.1081081081081
1,29,2013-01-25,4372.324324324324
1,30,2013-02-01,2339.891891891892
1,31,2013-02-08,2056.675675675676
1,32,2013-02-15,4733.054054054054
1,33,2013-02-22,3563.7027027027025
1,34,2013-03-01,9438.648648648648
1,35,2013-03-08,1956.054054054054
1,36,2013-03-15,863.1351351351351
1,37,2013-03-22,2650.6486486486488
1,38,2013-03-29,77150.24324324324
1,40,2013-04-05,61294.75675675676
1,41,2013-04-12,427.8378378378378
1,42,2013-04-19,7863.8378378378375
1,44,2013-04-26,4113.621621621622
1,46,2013-05-03,16734.405405405407
1,48,2013-05-10,1102.1351351351352
1,49,2013-05-17,10673.891891891892
1,52,2013-05-24,1698.3513513513512
1,55,2013-05-31,11893.45945945946
1,56,2013-06-07,1168.5945945945946
1,58,2013-06-14,2476.675675675676
1,59,2013-06-21,282.2162162162162
1,60,2013-06-28,1035.1891891891892
1,67,2013-07-05,4688.189189189189
1,71,2013-07-12,2414.675675675676
1,72,2013-07-19,38708.78378378379
1,74,2013-07-26,13100.243243243243
1,79,2012-11-02,33371.72972972973
1,80,2012-11-09,18651.054054054053
1,81,2012-11-16,30041.837837837837
1,82,2012-11-23,17736.72972972973
1,83,2012-11-30,6196.918918918919
1,85,2012-12-07,2933.4594594594596
1,87,2012-12-14,50223.21621621621
1,90,2012-12-21,87108.37837837837
1,91,2012-12-28,66673.37837837837
1,92,2013-01-04,148828.75675675675
1,93,2013-01-11,69850.8918918919
1,94,2013-01-18,63219.13513513513
1,95,2013-01-25,114434.81081081081
1,96,2013-02-01,27779.216216216217
1,97,2013-02-08,35250.27027027027
1,98,2013-02-15,11628.513513513513
1,1,2013-02-22,18058.62162162162
1,2,2013-03-01,42526.83783783784
1,3,2013-03-08,13172.864864864865
1,4,2013-03-15,35125.78378378379
1,5,2013-03-22,20554.18918918919
1,6,2013-03-29,2621.945945945946
1,7,2013-04-05,10283.945945945947
1,8,2013-04-12,37033.44144144144
1,9,2013-04-19,14434.702702702703
1,10,2013-04-26,25353.432432432433
1,11,2013-05-03,23180.486486486487
1,12,2013-05-10,7700.216216216216
1,13,2013-05-17,37902.79279279279
1,14,2013-05-24,13466.702702702703
1,16,2013-05-31,6916.522522522523
1,17,2013-06-07,8451.72972972973
1,18,2013-06-14,1798.3783783783783
1,19,2013-06-21,866.7567567567568
1,20,2013-06-28,3950.2432432432433
1,21,2013-07-05,7295.621621621622
1,22,2013-07-12,7295.2972972972975
1,23,2013-07-19,16204.891891891892
1,24,2013-07-26,4609.108108108108
1,25,2012-11-02,6978.1621621621625
1,26,2012-11-09,4248.72972972973
1,27,2012-11-16,1837.4716216216216
1,28,2012-11-23,732.8918918918919
1,29,2012-11-30,4867.459459459459
1,30,2012-12-07,2598.027027027027
1,31,2012-12-14,2731.5135135135133
1,32,2012-12-21,5879.5675675675675
1,33,2012-12-28,4755.783783783784
1,34,2013-01-04,9057.081081081082
1,35,2013-01-11,1844.1891891891892
1,36,2013-01-18,938.8108108108108
1,37,2013-01-25,2580.189189189189
1,38,2013-02-01,79096.1081081081
1,40,2013-02-08,60318.7027027027
1,41,2013-02-15,404.86486486486484
1,42,2013-02-22,7244.108108108108
1,44,2013-03-01,4267.692406692406
1,45,2013-03-08,26.27027027027027
1,46,2013-03-15,16209.621621621622
1,48,2013-03-22,1850.8918918918919
1,49,2013-03-29,10840.30501930502
1,52,2013-04-05,1627.972972972973
1,54,2013-04-12,18.756756756756758
1,55,2013-04-19,11757.513513513513
1,56,2013-04-26,1162.9054054054054
1,58,2013-05-03,1986.3513513513512
1,59,2013-05-10,310.02702702702703
1,60,2013-05-17,902.6756756756756
1,67,2013-05-24,5760.176576576577
1,71,2013-05-31,2333.837837837838
1,72,2013-06-07,42538.08108108108
1,74,2013-06-14,11461.756756756757
1,79,2013-06-21,33180.72972972973
1,80,2013-06-28,18101.216216216217
1,81,2013-07-05,29958.08108108108
1,82,2013-07-12,19018.342342342345
1,83,2013-07-19,5887.081081081081
1,85,2013-07-26,2797.3783783783783
1,87,2012-11-02,41990.59459459459
1,90,2012-11-09,83045.8918918919
1,91,2012-11-16,64719.27027027027
1,92,2012-11-23,148968.48648648648
1,93,2012-11-30,66874.97297297297
1,94,2012-12-07,59251.45945945946
1,95,2012-12-14,110881.30630630632
1,96,2012-12-21,28337.162162162163
1,97,2012-12-28,34941.32432432433
1,98,2013-01-04,11936.702702702703
1,1,2013-01-11,19278.486486486487
1,2,2013-01-18,42765.59459459459
1,3,2013-01-25,11571.945945945947
1,4,2013-02-01,34577.91891891892
1,5,2013-02-08,22009.513513513513
1,6,2013-02-15,2665.189189189189
1,7,2013-02-22,10853.351351351352
1,8,2013-03-01,35779.21621621621
1,9,2013-03-08,15661.405405405405
1,10,2013-03-15,24899.702702702703
1,11,2013-03-22,21393.864864864863
1,12,2013-03-29,9862.945945945947
1,13,2013-04-05,37335.37837837838
1,14,2013-04-12,15039.45945945946
1,16,2013-04-19,11128.486486486487
1,17,2013-04-26,8091.054054054054
1,18,2013-05-03,2072.6486486486488
1,19,2013-05-10,1292.837837837838
1,20,2013-05-17,3962.3783783783783
1,21,2013-05-24,7424.675675675676
1,22,2013-05-31,6945.891891891892
1,23,2013-06-07,15986.783783783783
1,24,2013-06-14,4178.027027027027
1,25,2013-06-21,7073.243243243243
1,26,2013-06-28,4291.027027027027
1,27,2013-07-05,1248.3783783783783
1,28,2013-07-12,696.5405405405405
1,29,2013-07-19,4507.675675675676
1,30,2013-07-26,2652.054054054054
1,31,2012-11-02,1955.081081081081
1,32,2012-11-09,5641.945945945946
1,33,2012-11-16,4135.243243243243
1,34,2012-11-23,10691.837837837838
1,35,2012-11-30,1758.0
1,36,2012-12-07,573.9459459459459
1,37,2012-12-14,2357.675675675676
1,38,2012-12-21,73555.1081081081
1,40,2012-12-28,58978.51351351351
1,41,2013-01-04,439.2432432432432
1,42,2013-01-11,7213.2972972972975
1,44,2013-01-18,4286.486486486487
1,46,2013-01-25,16683.513513513513
1,48,2013-02-01,1810.0
1,49,2013-02-08,10034.486486486487
1,52,2013-02-15,1648.1891891891892
1,54,2013-02-22,62.513513513513516
1,55,2013-03-01,9515.45945945946
1,56,2013-03-08,1520.662162162162
1,58,2013-03-15,2080.9189189189187
1,59,2013-03-22,275.5405405405405
1,60,2013-03-29,858.9459459459459
1,67,2013-04-05,5281.324324324324
1,71,2013-04-12,2359.6216216216217
1,72,2013-04-19,42118.37837837838
1,74,2013-04-26,10828.216216216217
1,79,2013-05-03,33489.94594594595
1,80,2013-05-10,18243.54054054054
1,81,2013-05-17,30161.837837837837
1,82,2013-05-24,17396.35135135135
1,83,2013-05-31,5625.1621621621625
1,85,2013-06-07,2730.6486486486488
1,87,2013-06-14,46014.43243243243
1,90,2013-06-21,84325.08108108108
1,91,2013-06-28,65169.40540540541
1,92,2013-07-05,144345.67567567568
1,93,2013-07-12,68373.86486486487
1,94,2013-07-19,59805.32432432433
1,95,2013-07-26,110640.13513513513
1,96,2012-11-02,28868.297297297297
1,97,2012-11-09,33117.32432432433
1,98,2012-11-16,11326.297297297297
1,99,2012-11-23,361.81081081081084
1,1,2012-11-30,26372.64864864865
1,2,2012-12-07,51480.10810810811
1,3,2012-12-14,12115.162162162162
1,4,2012-12-21,40497.13513513513
1,5,2012-12-28,31037.864864864863
1,6,2013-01-04,4274.324324324324
1,7,2013-01-11,17506.54054054054
1,8,2013-01-18,40169.67567567567
1,9,2013-01-25,20395.27027027027
1,10,2013-02-01,30514.027027027027
1,11,2013-02-08,21629.567567567567
1,12,2013-02-15,10396.783783783783
1,13,2013-02-22,42039.51351351351
1,14,2013-03-01,16444.783783783783
1,16,2013-03-08,15547.837837837838
1,17,2013-03-15,8843.216216216217
1,18,2013-03-22,3616.675675675676
1,19,2013-03-29,999.5135135135135
1,20,2013-04-05,4715.0
1,21,2013-04-12,8588.621621621622
1,22,2013-04-19,9650.675675675675
1,23,2013-04-26,20333.216216216217
1,24,2013-05-03,6729.243243243243
1,25,2013-05-10,9310.162162162162
1,26,2013-05-17,6838.486486486487
1,27,2013-05-24,1698.9594594594594
1,28,2013-05-31,679.4054054054054
1,29,2013-06-07,5878.621621621622
1,30,2013-06-14,3332.864864864865
1,31,2013-06-21,2248.4054054054054
1,32,2013-06-28,7846.486486486487
1,33,2013-07-05,5892.72972972973
1,34,2013-07-12,12913.621621621622
1,35,2013-07-19,2798.7567567567567
1,36,2013-07-26,1305.2432432432433
1,37,2012-11-02,2939.4054054054054
1,38,2012-11-09,85890.16216216216
1,40,2012-11-16,65641.40926640926
1,41,2012-11-23,486.4054054054054
1,42,2012-11-30,9135.918918918918
1,44,2012-12-07,5135.783783783784
1,45,2012-12-14,22.7027027027027
1,46,2012-12-21,21387.162162162163
1,48,2012-12-28,1592.7027027027027
1,49,2013-01-04,11762.013513513513
1,52,2013-01-11,2212.027027027027
1,54,2013-01-18,61.972972972972975
1,55,2013-01-25,14742.45945945946
1,56,2013-02-01,2257.189189189189
1,58,2013-02-08,2993.3513513513512
1,59,2013-02-15,233.27027027027026
1,60,2013-02-22,1053.162162162162
1,67,2013-03-01,7044.342342342342
1,71,2013-03-08,4311.603603603603
1,72,2013-03-15,62688.0
1,74,2013-03-22,12590.864864864865
1,79,2013-03-29,41933.67567567567
1,80,2013-04-05,18012.37837837838
1,81,2013-04-12,33102.78378378379
1,82,2013-04-19,19000.81081081081
1,83,2013-04-26,6092.189189189189
1,85,2013-05-03,3149.3513513513512
1,87,2013-05-10,63391.51351351351
1,90,2013-05-17,91864.97297297297
1,91,2013-05-24,64973.24324324324
1,92,2013-05-31,140077.97297297296
1,93,2013-06-07,74555.78378378379
1,94,2013-06-14,65057.86486486487
1,95,2013-06-21,113470.94594594595
1,96,2013-06-28,33518.37837837838
1,97,2013-07-05,36143.45945945946
1,98,2013-07-12,13206.72972972973
1,99,2013-07-19,315.4864864864865
1,1,2013-07-26,40665.05405405405
1,2,2012-11-02,51337.67567567567
1,3,2012-11-09,11977.297297297297
1,4,2012-11-16,39904.94594594595
1,5,2012-11-23,32305.756756756757
1,6,2012-11-30,5664.054054054054
1,7,2012-12-07,20883.62162162162
1,8,2012-12-14,40019.13513513513
1,9,2012-12-21,23085.35135135135
1,10,2012-12-28,33973.83783783784
1,11,2013-01-04,22345.945945945947
1,12,2013-01-11,10473.216216216217
1,13,2013-01-18,41933.21621621621
1,14,2013-01-25,16591.756756756757
1,16,2013-02-01,16835.783783783783
1,17,2013-02-08,11119.702702702703
1,18,2013-02-15,13928.405405405405
1,19,2013-02-22,1113.837837837838
1,20,2013-03-01,5157.405405405405
1,21,2013-03-08,8689.486486486487
1,22,2013-03-15,10600.702702702703
1,23,2013-03-22,21042.91891891892
1,24,2013-03-29,7294.1621621621625
1,25,2013-04-05,9941.648648648648
1,26,2013-04-12,8050.5675675675675
1,27,2013-04-19,1750.4054054054054
1,28,2013-04-26,700.6756756756756
1,29,2013-05-03,6461.513513513513
1,30,2013-05-10,4262.081081081081
1,31,2013-05-17,2269.162162162162
1,32,2013-05-24,8460.675675675675
1,33,2013-05-31,6322.810810810811
1,34,2013-06-07,14156.378378378378
1,35,2013-06-14,3072.675675675676
1,36,2013-06-21,1491.8108108108108
1,37,2013-06-28,3298.7027027027025
1,38,2013-07-05,84007.32432432432
1,40,2013-07-12,65550.76061776062
1,41,2013-07-19,567.7567567567568
1,42,2013-07-26,9152.324324324325
1,44,2012-11-02,5352.972972972973
1,45,2012-11-09,22.945945945945947
1,46,2012-11-16,22426.45945945946
1,48,2012-11-23,1489.6486486486488
1,49,2012-11-30,15549.027027027027
1,52,2012-12-07,2383.810810810811
1,55,2012-12-14,16311.72972972973
1,56,2012-12-21,3618.6486486486488
1,58,2012-12-28,3394.2162162162163
1,59,2013-01-04,225.35135135135135
1,60,2013-01-11,1069.8648648648648
1,67,2013-01-18,18208.972972972973
1,71,2013-01-25,4383.315315315315
1,72,2013-02-01,74125.54054054055
1,74,2013-02-08,12845.27027027027
1,79,2013-02-15,41533.56756756757
1,80,2013-02-22,18884.864864864863
1,81,2013-03-01,33216.43243243243
1,82,2013-03-08,19678.756756756757
1,83,2013-03-15,6339.7027027027025
1,85,2013-03-22,3316.0810810810813
1,87,2013-03-29,63054.13513513513
1,90,2013-04-05,90942.32432432432
1,91,2013-04-12,65575.05405405405
1,92,2013-04-19,141695.5945945946
1,93,2013-04-26,75418.8918918919
1,94,2013-05-03,66338.21621621621
1,95,2013-05-10,122176.81081081081
1,96,2013-05-17,33995.05405405405
1,97,2013-05-24,36362.43243243243
1,98,2013-05-31,15433.594594594595
1,99,2013-06-07,1906.054054054054
1,1,2013-06-14,39372.32432432433
1,2,2013-06-21,51186.62162162162
1,3,2013-06-28,12285.351351351352
1,4,2013-07-05,39145.89189189189
1,5,2013-07-12,35478.51351351351
1,6,2013-07-19,5330.216216216216
1,7,2013-07-26,19943.891891891893
1,8,2012-11-02,39086.64864864865
1,9,2012-11-09,20681.675675675677
1,10,2012-11-16,32938.21621621621
1,11,2012-11-23,22427.72972972973
1,12,2012-11-30,9045.783783783783
1,13,2012-12-07,42212.62162162162
1,14,2012-12-14,17214.91891891892
1,16,2012-12-21,15133.783783783783
1,17,2012-12-28,10397.216216216217
1,18,2013-01-04,18784.486486486487
1,19,2013-01-11,974.4594594594595
1,20,2013-01-18,5426.378378378378
1,21,2013-01-25,8329.18918918919
1,22,2013-02-01,10722.648648648648
1,23,2013-02-08,22968.162162162163
1,24,2013-02-15,7759.243243243243
1,25,2013-02-22,10201.135135135135
1,26,2013-03-01,8413.378378378378
1,27,2013-03-08,1978.4662162162163
1,28,2013-03-15,746.027027027027
1,29,2013-03-22,7048.783783783784
1,30,2013-03-29,4050.2432432432433
1,31,2013-04-05,2124.7837837837837
1,32,2013-04-12,10509.675675675675
1,33,2013-04-19,6667.054054054054
1,34,2013-04-26,14615.405405405405
1,35,2013-05-03,2717.5675675675675
1,36,2013-05-10,1613.945945945946
1,37,2013-05-17,3247.2702702702704
1,38,2013-05-24,82154.0
1,40,2013-05-31,64146.81081081081
1,41,2013-06-07,679.027027027027
1,42,2013-06-14,8089.054054054054
1,44,2013-06-21,4897.243243243243
1,45,2013-06-28,30.756756756756758
1,46,2013-07-05,22486.054054054053
1,48,2013-07-12,1094.5405405405406
1,49,2013-07-19,15495.027027027027
1,52,2013-07-26,2490.0
1,54,2012-11-02,79.35135135135135
1,55,2012-11-09,16210.594594594595
1,56,2012-11-16,3539.810810810811
1,58,2012-11-23,2721.675675675676
1,59,2012-11-30,204.40540540540542
1,60,2012-12-07,1150.054054054054
1,67,2012-12-14,13698.72972972973
1,71,2012-12-21,3946.4594594594596
1,72,2012-12-28,65295.13513513513
1,74,2013-01-04,13801.783783783783
1,79,2013-01-11,39789.64864864865
1,80,2013-01-18,19845.135135135137
1,81,2013-01-25,31034.81081081081
1,82,2013-02-01,19582.243243243243
1,83,2013-02-08,6763.8378378378375
1,85,2013-02-15,3653.5945945945946
1,87,2013-02-22,61258.78378378379
1,90,2013-03-01,91424.24324324324
1,91,2013-03-08,66793.5945945946
1,92,2013-03-15,143904.02702702704
1,93,2013-03-22,73014.81081081081
1,94,2013-03-29,68077.05405405405
1,95,2013-04-05,121700.02702702703
1,96,2013-04-12,31698.027027027027
1,97,2013-04-19,35183.37837837838
1,98,2013-04-26,12964.594594594595
1,99,2013-05-03,515.8108108108108
1,1,2013-05-10,19914.54054054054
1,2,2013-05-17,50908.97297297297
1,3,2013-05-24,12022.972972972973
1,4,2013-05-31,37932.67567567567
1,5,2013-06-07,29587.162162162163
1,6,2013-06-14,5136.513513513513
1,7,2013-06-21,20067.783783783783
1,8,2013-06-28,39129.13513513513
1,9,2013-07-05,22023.37837837838
1,10,2013-07-12,32368.0
1,11,2013-07-19,21558.756756756757
1,12,2013-07-26,8971.054054054053
1,13,2012-11-02,42068.97297297297
1,14,2012-11-09,16207.297297297297
1,16,2012-11-16,16102.108108108108
1,17,2012-11-23,10562.405405405405
1,18,2012-11-30,2088.891891891892
1,19,2012-12-07,1116.054054054054
1,20,2012-12-14,5037.243243243243
1,21,2012-12-21,8398.054054054053
1,22,2012-12-28,10211.297297297297
1,23,2013-01-04,22350.64864864865
1,24,2013-01-11,7260.081081081081
1,25,2013-01-18,10273.837837837838
1,26,2013-01-25,8117.216216216216
1,27,2013-02-01,1755.162162162162
1,28,2013-02-08,749.1621621621622
1,29,2013-02-15,6159.7027027027025
1,30,2013-02-22,3914.4324324324325
1,31,2013-03-01,2222.4864864864867
1,32,2013-03-08,8308.891891891892
1,33,2013-03-15,6171.0
1,34,2013-03-22,15101.621621621622
1,35,2013-03-29,2690.189189189189
1,36,2013-04-05,1022.5135135135135
1,37,2013-04-12,3018.4054054054054
1,38,2013-04-19,81218.62162162163
1,40,2013-04-26,64669.56756756757
1,41,2013-05-03,614.081081081081
1,42,2013-05-10,8283.18918918919
1,44,2013-05-17,4715.648648648648
1,45,2013-05-24,29.243243243243242
1,46,2013-05-31,21983.837837837837
1,48,2013-06-07,1225.2972972972973
1,49,2013-06-14,14928.675675675675
1,52,2013-06-21,2479.810810810811
1,54,2013-06-28,56.027027027027025
1,55,2013-07-05,15519.81081081081
1,56,2013-07-12,3590.810810810811
1,58,2013-07-19,2667.135135135135
1,59,2013-07-26,205.54054054054055
1,60,2012-11-02,1065.4324324324325
1,67,2012-11-09,6718.72972972973
1,71,2012-11-16,4125.4324324324325
1,72,2012-11-23,57282.72972972973
1,74,2012-11-30,12964.891891891892
1,79,2012-12-07,39248.32432432433
1,80,2012-12-14,19243.702702702703
1,81,2012-12-21,30957.18918918919
1,82,2012-12-28,19562.64864864865
1,83,2013-01-04,7005.459459459459
1,85,2013-01-11,3080.5135135135133
1,87,2013-01-18,60960.27027027027
1,90,2013-01-25,90384.91891891892
1,91,2013-02-01,66649.54054054055
1,92,2013-02-08,140347.51351351352
1,93,2013-02-15,71166.83783783784
1,94,2013-02-22,65901.51351351352
1,95,2013-03-01,121260.56756756757
1,96,2013-03-08,31899.91891891892
1,97,2013-03-15,34554.94594594595
1,98,2013-03-22,12742.513513513513
1,1,2013-03-29,20485.08108108108
1,2,2013-04-05,49220.32432432433
1,3,2013-04-12,12391.351351351352
1,4,2013-04-19,36703.48648648649
1,5,2013-04-26,24336.0
1,6,2013-05-03,3366.5135135135133
1,7,2013-05-10,20771.891891891893
1,8,2013-05-17,36175.02702702703
1,9,2013-05-24,25658.945945945947
1,10,2013-05-31,33290.27027027027
1,11,2013-06-07,21758.567567567567
1,12,2013-06-14,8154.027027027027
1,13,2013-06-21,38001.32432432433
1,14,2013-06-28,17148.486486486487
1,16,2013-07-05,17723.135135135137
1,17,2013-07-12,10799.54054054054
1,18,2013-07-19,929.027027027027
1,19,2013-07-26,1015.8108108108108
1,20,2012-11-02,4586.8378378378375
1,21,2012-11-09,8176.972972972973
1,22,2012-11-16,10441.081081081082
1,23,2012-11-23,21762.297297297297
1,24,2012-11-30,5826.783783783784
1,25,2012-12-07,11345.162162162162
1,26,2012-12-14,7873.081081081081
1,27,2012-12-21,1576.5675675675675
1,28,2012-12-28,769.1081081081081
1,29,2013-01-04,6148.810810810811
1,30,2013-01-11,4143.810810810811
1,31,2013-01-18,2022.8108108108108
1,32,2013-01-25,7974.486486486487
1,33,2013-02-01,5853.189189189189
1,34,2013-02-08,12755.135135135135
1,35,2013-02-15,2361.4324324324325
1,36,2013-02-22,675.5945945945946
1,37,2013-03-01,2630.5675675675675
1,38,2013-03-08,71217.97297297297
1,40,2013-03-15,62805.40540540541
1,41,2013-03-22,719.3513513513514
1,42,2013-03-29,7042.2972972972975
1,44,2013-04-05,4302.094594594595
1,46,2013-04-12,19894.972972972973
1,47,2013-04-19,117.37837837837837
1,48,2013-04-26,1376.837837837838
1,49,2013-05-03,14150.567567567568
1,52,2013-05-10,1679.7837837837837
1,54,2013-05-17,41.75675675675676
1,55,2013-05-24,14099.513513513513
1,56,2013-05-31,4770.0
1,58,2013-06-07,4248.5675675675675
1,59,2013-06-14,326.2162162162162
1,60,2013-06-21,924.5945945945946
1,67,2013-06-28,5777.756756756757
1,71,2013-07-05,3463.5405405405404
1,72,2013-07-12,53703.35135135135
1,74,2013-07-19,12911.54054054054
1,79,2013-07-26,38296.21621621621
1,80,2012-11-02,18280.0
1,81,2012-11-09,30387.513513513513
1,82,2012-11-16,19893.558558558558
1,83,2012-11-23,7576.189189189189
